borrower_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,persona,cluster,predicted_prob,risk_tier,recommended_action,loan_status
20242,31,54000,RENT,3.0,HOMEIMPROVEMENT,D,9000,12.49,0.17,N,7,Cautious Low-Income Borrower,0,0.84953916,Very High, Decline or Refer to Counselling,1
20243,28,54989,RENT,1.0,HOMEIMPROVEMENT,B,9000,10.99,0.16,N,8,Cautious Low-Income Borrower,0,0.38699496,Medium, Manual Review,1
20244,30,61000,RENT,1.0,PERSONAL,B,9000,11.49,0.15,N,5,Cautious Low-Income Borrower,0,0.13512568,Low, Auto-Approve,0
20245,29,62000,RENT,13.0,EDUCATION,C,9000,13.48,0.15,N,9,Cautious Low-Income Borrower,0,0.22852466,Low, Auto-Approve,0
20246,32,56000,RENT,1.0,MEDICAL,D,9000,15.05,0.16,Y,6,At-Risk Young Borrower,1,0.9864515,Very High, Decline or Refer to Counselling,1
20247,32,44000,MORTGAGE,8.0,MEDICAL,A,3600,6.99,0.08,N,8,Cautious Low-Income Borrower,0,0.2913166,Medium, Manual Review,0
20248,31,56004,RENT,3.0,EDUCATION,D,9000,14.46,0.16,Y,5,Cautious Low-Income Borrower,0,0.50233525,High,  Senior Review + Collateral Check,1
20249,30,38000,MORTGAGE,5.0,EDUCATION,E,10000,17.99,0.26,N,6,At-Risk Young Borrower,1,0.56218994,High,  Senior Review + Collateral Check,1
20250,29,44000,MORTGAGE,3.0,EDUCATION,B,5500,10.99,0.13,N,7,Cautious Low-Income Borrower,0,0.34267884,Medium, Manual Review,0
20251,31,62201,RENT,2.0,DEBTCONSOLIDATION,B,9000,12.53,0.14,N,8,Cautious Low-Income Borrower,0,0.15165061,Low, Auto-Approve,0
20252,29,62532,RENT,6.0,VENTURE,C,9000,13.49,0.14,N,6,Cautious Low-Income Borrower,0,0.17170605,Low, Auto-Approve,0
20253,31,62839,RENT,15.0,HOMEIMPROVEMENT,D,9000,15.33,0.14,N,10,Cautious Low-Income Borrower,0,0.35011497,Medium, Manual Review,0
20254,30,65000,RENT,3.0,EDUCATION,B,9000,12.42,0.14,N,5,Cautious Low-Income Borrower,0,0.13807932,Low, Auto-Approve,0
20255,34,44000,OWN,2.0,VENTURE,C,10000,13.43,0.23,N,6,At-Risk Young Borrower,1,0.009878489,Low, Auto-Approve,0
20256,28,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7000,13.06,0.16,N,9,Cautious Low-Income Borrower,0,0.57473934,High,  Senior Review + Collateral Check,0
20257,30,44000,MORTGAGE,1.0,EDUCATION,A,6800,6.91,0.15,N,7,Cautious Low-Income Borrower,0,0.17522123,Low, Auto-Approve,0
20258,28,66000,RENT,11.0,DEBTCONSOLIDATION,C,9000,13.99,0.14,N,7,Cautious Low-Income Borrower,0,0.55237526,High,  Senior Review + Collateral Check,0
20259,27,44000,OWN,4.0,PERSONAL,C,2000,13.35,0.05,N,5,Cautious Low-Income Borrower,0,0.011667288,Low, Auto-Approve,0
20260,30,67092,RENT,0.0,DEBTCONSOLIDATION,C,9000,12.87,0.13,N,8,Cautious Low-Income Borrower,0,0.16962531,Low, Auto-Approve,0
20261,32,44000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15600,6.17,0.35,N,5,At-Risk Young Borrower,1,0.31079102,Medium, Manual Review,0
20262,29,44000,MORTGAGE,13.0,MEDICAL,A,24000,6.91,0.55,N,8,At-Risk Young Borrower,1,0.22758093,Low, Auto-Approve,0
20263,33,69996,RENT,2.0,HOMEIMPROVEMENT,B,9000,11.58,0.13,N,5,Cautious Low-Income Borrower,0,0.164505,Low, Auto-Approve,0
20264,31,70000,RENT,0.0,VENTURE,B,9000,10.0,0.13,N,5,Cautious Low-Income Borrower,0,0.00905633,Low, Auto-Approve,0
20265,33,44000,MORTGAGE,5.0,PERSONAL,B,5500,10.99,0.13,N,9,Cautious Low-Income Borrower,0,0.42501897,Medium, Manual Review,0
20266,29,64000,RENT,3.0,DEBTCONSOLIDATION,D,9000,15.31,0.14,Y,6,Cautious Low-Income Borrower,0,0.99127156,Very High, Decline or Refer to Counselling,1
20267,28,44000,OWN,10.0,PERSONAL,D,7500,14.84,0.17,Y,8,Cautious Low-Income Borrower,0,0.026610127,Low, Auto-Approve,0
20268,27,70176,RENT,3.0,VENTURE,A,9000,7.88,0.13,N,8,Cautious Low-Income Borrower,0,0.0028270427,Low, Auto-Approve,0
20269,27,44000,MORTGAGE,3.0,EDUCATION,C,5700,13.23,0.13,Y,9,Cautious Low-Income Borrower,0,0.5659103,High,  Senior Review + Collateral Check,0
20270,35,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6500,7.51,0.15,N,7,Cautious Low-Income Borrower,0,0.17012522,Low, Auto-Approve,0
20271,33,72000,RENT,9.0,PERSONAL,B,9000,11.14,0.13,N,5,Cautious Low-Income Borrower,0,0.15530449,Low, Auto-Approve,0
20272,27,44000,MORTGAGE,3.0,EDUCATION,C,6400,13.85,0.15,Y,7,Cautious Low-Income Borrower,0,0.46896225,Medium, Manual Review,0
20273,27,69000,RENT,0.0,PERSONAL,D,9000,16.77,0.13,Y,6,Cautious Low-Income Borrower,0,0.9843599,Very High, Decline or Refer to Counselling,1
20274,27,38000,MORTGAGE,0.0,MEDICAL,C,14000,14.26,0.37,Y,9,At-Risk Young Borrower,1,0.69775087,High,  Senior Review + Collateral Check,1
20275,28,75000,RENT,4.0,DEBTCONSOLIDATION,B,9000,12.21,0.12,N,8,Cautious Low-Income Borrower,0,0.055272795,Low, Auto-Approve,0
20276,29,77800,RENT,2.0,HOMEIMPROVEMENT,B,9000,12.42,0.12,N,6,Cautious Low-Income Borrower,0,0.22749078,Low, Auto-Approve,0
20277,30,44000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,11000,8.0,0.25,N,5,At-Risk Young Borrower,1,0.3261176,Medium, Manual Review,0
20278,27,83200,RENT,11.0,EDUCATION,D,9000,15.31,0.11,Y,5,Cautious Low-Income Borrower,0,0.30228293,Medium, Manual Review,0
20279,27,44000,MORTGAGE,2.0,MEDICAL,A,7500,8.0,0.17,N,8,Cautious Low-Income Borrower,0,0.40933648,Medium, Manual Review,0
20280,34,84000,RENT,3.0,PERSONAL,A,9000,5.79,0.11,N,10,Cautious Low-Income Borrower,0,0.032608796,Low, Auto-Approve,0
20281,31,44000,OWN,6.0,HOMEIMPROVEMENT,D,17350,13.55,0.39,Y,7,At-Risk Young Borrower,1,0.020350236,Low, Auto-Approve,0
20282,28,66725,RENT,3.0,MEDICAL,D,9000,16.29,0.11,Y,9,Cautious Low-Income Borrower,0,0.9819394,Very High, Decline or Refer to Counselling,1
20283,28,84800,RENT,4.0,DEBTCONSOLIDATION,B,9000,10.99,0.11,N,7,Cautious Low-Income Borrower,0,0.09390439,Low, Auto-Approve,0
20284,27,38004,MORTGAGE,0.0,DEBTCONSOLIDATION,D,12000,16.77,0.32,N,6,At-Risk Young Borrower,1,0.978449,Very High, Decline or Refer to Counselling,1
20285,33,44004,MORTGAGE,4.0,EDUCATION,A,9275,7.29,0.21,N,7,Cautious Low-Income Borrower,0,0.15680963,Low, Auto-Approve,0
20286,27,44004,MORTGAGE,2.0,MEDICAL,A,10000,6.92,0.23,N,9,Cautious Low-Income Borrower,0,0.32209837,Medium, Manual Review,0
20287,28,44004,MORTGAGE,5.0,MEDICAL,C,6000,13.06,0.14,Y,10,Cautious Low-Income Borrower,0,0.629592,High,  Senior Review + Collateral Check,0
20288,27,85000,RENT,6.0,HOMEIMPROVEMENT,B,9000,10.36,0.11,N,5,Cautious Low-Income Borrower,0,0.16079247,Low, Auto-Approve,0
20289,27,73004,RENT,5.0,EDUCATION,A,9000,9.63,0.12,N,7,Cautious Low-Income Borrower,0,0.4282683,Medium, Manual Review,1
20290,33,88000,RENT,3.0,VENTURE,D,9000,14.54,0.1,N,9,Cautious Low-Income Borrower,0,0.39012218,Medium, Manual Review,0
20291,27,88000,RENT,11.0,DEBTCONSOLIDATION,A,9000,6.91,0.1,N,10,Cautious Low-Income Borrower,0,0.046612255,Low, Auto-Approve,0
20292,33,44136,MORTGAGE,2.0,EDUCATION,A,5000,7.49,0.11,N,8,Cautious Low-Income Borrower,0,0.27708516,Medium, Manual Review,0
20293,30,64698,RENT,11.0,MEDICAL,D,9000,16.0,0.12,Y,5,Cautious Low-Income Borrower,0,0.98941714,Very High, Decline or Refer to Counselling,1
20294,27,90000,RENT,2.0,DEBTCONSOLIDATION,C,9000,13.49,0.1,N,7,Cautious Low-Income Borrower,0,0.059291836,Low, Auto-Approve,0
20295,31,90000,RENT,6.0,PERSONAL,A,9000,5.42,0.1,N,9,Cautious Low-Income Borrower,0,0.015875796,Low, Auto-Approve,0
20296,27,44200,MORTGAGE,11.0,MEDICAL,C,11500,15.27,0.26,Y,10,At-Risk Young Borrower,1,0.5018321,High,  Senior Review + Collateral Check,0
20297,28,44300,MORTGAGE,12.0,HOMEIMPROVEMENT,A,4325,7.49,0.1,N,5,Cautious Low-Income Borrower,0,0.26144162,Medium, Manual Review,0
20298,27,38300,MORTGAGE,2.0,PERSONAL,B,6000,10.99,0.16,N,10,Cautious Low-Income Borrower,0,0.17520851,Low, Auto-Approve,1
20299,27,112440,RENT,9.0,DEBTCONSOLIDATION,A,9000,7.49,0.08,N,7,Cautious Low-Income Borrower,0,0.05297925,Low, Auto-Approve,0
20300,33,87550,RENT,0.0,MEDICAL,C,9000,14.65,0.09,Y,7,Cautious Low-Income Borrower,0,0.692134,High,  Senior Review + Collateral Check,1
20301,32,44400,MORTGAGE,5.0,HOMEIMPROVEMENT,D,6500,14.84,0.15,Y,7,Cautious Low-Income Borrower,0,0.69735736,High,  Senior Review + Collateral Check,0
20302,27,130000,RENT,9.0,HOMEIMPROVEMENT,A,9000,7.05,0.07,N,6,Cautious Low-Income Borrower,0,0.037523787,Low, Auto-Approve,0
20303,29,44400,MORTGAGE,13.0,HOMEIMPROVEMENT,B,21000,10.99,0.47,N,8,At-Risk Young Borrower,1,0.14639848,Low, Auto-Approve,0
20304,28,44447,MORTGAGE,8.0,EDUCATION,C,6000,12.72,0.13,Y,7,Cautious Low-Income Borrower,0,0.46088588,Medium, Manual Review,0
20305,30,44449,MORTGAGE,2.0,VENTURE,C,21250,13.48,0.48,Y,6,At-Risk Young Borrower,1,0.6317137,High,  Senior Review + Collateral Check,0
20306,34,44460,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9600,7.49,0.22,N,8,Cautious Low-Income Borrower,0,0.1852559,Low, Auto-Approve,0
20307,32,44500,OWN,3.0,EDUCATION,A,15000,7.51,0.34,N,5,At-Risk Young Borrower,1,0.007464889,Low, Auto-Approve,0
20308,32,44500,MORTGAGE,16.0,VENTURE,A,6000,8.9,0.13,N,9,Cautious Low-Income Borrower,0,0.0074937735,Low, Auto-Approve,0
20309,32,49500,RENT,2.0,MEDICAL,B,8900,10.99,0.18,N,7,Cautious Low-Income Borrower,0,0.16944633,Low, Auto-Approve,0
20310,30,80000,RENT,0.0,MEDICAL,A,8900,6.17,0.11,N,10,Cautious Low-Income Borrower,0,0.012690614,Low, Auto-Approve,0
20311,31,116400,RENT,3.0,VENTURE,B,8900,10.0,0.08,N,5,Cautious Low-Income Borrower,0,0.029588327,Low, Auto-Approve,0
20312,28,44500,MORTGAGE,2.0,PERSONAL,A,10000,8.59,0.22,N,6,Cautious Low-Income Borrower,0,0.25021446,Medium, Manual Review,0
20313,28,44500,MORTGAGE,4.0,VENTURE,A,6000,8.0,0.13,N,9,Cautious Low-Income Borrower,0,0.01439789,Low, Auto-Approve,0
20314,33,44500,OWN,6.0,EDUCATION,B,20000,10.99,0.45,N,6,At-Risk Young Borrower,1,0.0035356812,Low, Auto-Approve,0
20315,28,44500,MORTGAGE,5.0,VENTURE,B,20000,9.45,0.45,N,10,At-Risk Young Borrower,1,0.1310589,Low, Auto-Approve,0
20316,28,24000,RENT,8.0,VENTURE,B,8875,10.65,0.37,N,9,At-Risk Young Borrower,1,0.99153614,Very High, Decline or Refer to Counselling,1
20317,27,44630,OWN,10.0,MEDICAL,B,10825,10.99,0.24,N,8,At-Risk Young Borrower,1,0.0037049763,Low, Auto-Approve,0
20318,27,33000,RENT,0.0,PERSONAL,C,8875,14.65,0.27,N,8,At-Risk Young Borrower,1,0.5943337,High,  Senior Review + Collateral Check,0
20319,34,33000,RENT,3.0,MEDICAL,A,8875,7.66,0.27,N,7,At-Risk Young Borrower,1,0.1864116,Low, Auto-Approve,0
20320,30,38000,RENT,3.0,PERSONAL,D,8875,16.89,0.23,N,5,At-Risk Young Borrower,1,0.3184108,Medium, Manual Review,0
20321,28,50000,RENT,0.0,HOMEIMPROVEMENT,B,8825,11.49,0.18,N,7,Cautious Low-Income Borrower,0,0.09991207,Low, Auto-Approve,0
20322,29,28114,RENT,0.0,DEBTCONSOLIDATION,B,8800,10.0,0.31,N,10,At-Risk Young Borrower,1,0.99685526,Very High, Decline or Refer to Counselling,1
20323,28,44894,OWN,8.0,EDUCATION,A,3600,7.88,0.08,N,6,Cautious Low-Income Borrower,0,0.0069314134,Low, Auto-Approve,0
20324,27,42000,RENT,3.0,DEBTCONSOLIDATION,B,8800,11.71,0.21,N,5,At-Risk Young Borrower,1,0.2697744,Medium, Manual Review,0
20325,28,44928,MORTGAGE,5.0,VENTURE,C,1000,13.06,0.02,Y,8,Cautious Low-Income Borrower,0,0.25004962,Medium, Manual Review,0
20326,28,42000,RENT,3.0,MEDICAL,B,8800,12.42,0.21,N,10,At-Risk Young Borrower,1,0.1757377,Low, Auto-Approve,0
20327,31,45996,RENT,10.0,VENTURE,C,8800,12.84,0.19,Y,10,At-Risk Young Borrower,1,0.24977972,Low, Auto-Approve,0
20328,35,46000,RENT,4.0,PERSONAL,C,8800,14.27,0.19,N,7,At-Risk Young Borrower,1,0.2109818,Low, Auto-Approve,0
20329,29,44991,MORTGAGE,13.0,MEDICAL,C,5000,14.72,0.11,Y,8,Cautious Low-Income Borrower,0,0.42229813,Medium, Manual Review,0
20330,29,46296,RENT,14.0,EDUCATION,D,8800,14.42,0.19,N,7,At-Risk Young Borrower,1,0.4272585,Medium, Manual Review,0
20331,29,48000,RENT,1.0,MEDICAL,A,8800,8.49,0.18,N,9,Cautious Low-Income Borrower,0,0.089718476,Low, Auto-Approve,0
20332,31,50000,RENT,5.0,MEDICAL,A,8800,6.17,0.18,N,9,Cautious Low-Income Borrower,0,0.017013995,Low, Auto-Approve,0
20333,27,60000,RENT,2.0,HOMEIMPROVEMENT,B,8800,11.36,0.15,N,10,Cautious Low-Income Borrower,0,0.08617735,Low, Auto-Approve,0
20334,27,65000,RENT,8.0,EDUCATION,A,8800,6.03,0.14,N,9,Cautious Low-Income Borrower,0,0.03753468,Low, Auto-Approve,0
20335,30,65000,RENT,3.0,DEBTCONSOLIDATION,B,8800,10.0,0.14,N,8,Cautious Low-Income Borrower,0,0.07076913,Low, Auto-Approve,0
20336,29,65500,RENT,1.0,DEBTCONSOLIDATION,B,8800,10.71,0.13,N,10,Cautious Low-Income Borrower,0,0.12826557,Low, Auto-Approve,0
20337,28,93200,RENT,1.0,VENTURE,A,8800,7.88,0.09,N,7,Cautious Low-Income Borrower,0,0.0022563073,Low, Auto-Approve,0
20338,31,100000,RENT,3.0,EDUCATION,B,8800,10.0,0.09,N,8,Cautious Low-Income Borrower,0,0.10174928,Low, Auto-Approve,0
20339,27,44000,RENT,1.0,VENTURE,D,5000,16.89,0.11,Y,10,Cautious Low-Income Borrower,0,0.99398744,Very High, Decline or Refer to Counselling,1
20340,29,50000,RENT,11.0,EDUCATION,B,5000,10.37,0.1,N,5,Cautious Low-Income Borrower,0,0.22858322,Low, Auto-Approve,0
20341,31,50000,RENT,0.0,MEDICAL,A,5000,6.91,0.1,N,7,Cautious Low-Income Borrower,0,0.014284592,Low, Auto-Approve,0
20342,35,45000,OWN,6.0,VENTURE,D,10000,16.77,0.22,N,5,At-Risk Young Borrower,1,0.004517738,Low, Auto-Approve,0
20343,27,50000,RENT,7.0,DEBTCONSOLIDATION,C,5000,13.61,0.1,Y,8,Cautious Low-Income Borrower,0,0.20069607,Low, Auto-Approve,0
20344,30,50000,RENT,5.0,MEDICAL,B,5000,11.14,0.1,N,8,Cautious Low-Income Borrower,0,0.08049653,Low, Auto-Approve,0
20345,32,44000,RENT,4.0,PERSONAL,G,5000,20.17,0.11,N,10,Cautious Low-Income Borrower,0,0.9849439,Very High, Decline or Refer to Counselling,1
20346,27,44000,RENT,5.0,HOMEIMPROVEMENT,E,5000,16.35,0.11,Y,6,Cautious Low-Income Borrower,0,0.97404367,Very High, Decline or Refer to Counselling,1
20347,31,39000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,4000,16.77,0.1,Y,9,Cautious Low-Income Borrower,0,0.98966825,Very High, Decline or Refer to Counselling,1
20348,35,44000,RENT,3.0,PERSONAL,E,5000,16.95,0.11,Y,9,Cautious Low-Income Borrower,0,0.8725459,Very High, Decline or Refer to Counselling,1
20349,31,45000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,12250,14.27,0.27,Y,10,At-Risk Young Borrower,1,0.37229264,Medium, Manual Review,0
20350,32,44004,RENT,2.0,DEBTCONSOLIDATION,F,5000,18.25,0.11,N,5,Cautious Low-Income Borrower,0,0.99729735,Very High, Decline or Refer to Counselling,1
20351,27,44004,RENT,0.0,PERSONAL,C,5000,13.79,0.11,N,8,Cautious Low-Income Borrower,0,0.5947893,High,  Senior Review + Collateral Check,1
20352,28,50176,RENT,3.0,MEDICAL,B,5000,10.59,0.1,N,9,Cautious Low-Income Borrower,0,0.10190172,Low, Auto-Approve,0
20353,28,45000,OWN,11.0,MEDICAL,C,10500,15.96,0.23,N,8,At-Risk Young Borrower,1,0.0030811222,Low, Auto-Approve,0
20354,35,50532,RENT,8.0,VENTURE,C,5000,13.57,0.1,Y,8,Cautious Low-Income Borrower,0,0.16655673,Low, Auto-Approve,0
20355,29,50700,RENT,2.0,HOMEIMPROVEMENT,B,5000,9.88,0.1,N,8,Cautious Low-Income Borrower,0,0.14553577,Low, Auto-Approve,0
20356,35,51000,RENT,5.0,EDUCATION,C,5000,12.98,0.1,Y,10,Cautious Low-Income Borrower,0,0.31965005,Medium, Manual Review,0
20357,30,45000,RENT,11.0,MEDICAL,C,5000,12.73,0.11,Y,8,Cautious Low-Income Borrower,0,0.6577482,High,  Senior Review + Collateral Check,1
20358,29,51000,RENT,1.0,DEBTCONSOLIDATION,A,5000,8.0,0.1,N,6,Cautious Low-Income Borrower,0,0.09593203,Low, Auto-Approve,0
20359,27,45200,RENT,11.0,EDUCATION,D,5000,16.0,0.11,N,10,Cautious Low-Income Borrower,0,0.6064748,High,  Senior Review + Collateral Check,1
20360,27,45000,OWN,9.0,MEDICAL,A,12000,6.03,0.27,N,7,At-Risk Young Borrower,1,0.0021041299,Low, Auto-Approve,0
20361,28,51200,RENT,0.0,EDUCATION,B,5000,11.14,0.1,N,10,Cautious Low-Income Borrower,0,0.12390719,Low, Auto-Approve,0
20362,27,45000,MORTGAGE,2.0,EDUCATION,A,3000,6.62,0.07,N,10,Cautious Low-Income Borrower,0,0.037623126,Low, Auto-Approve,0
20363,28,51996,RENT,1.0,PERSONAL,C,5000,13.48,0.1,N,6,Cautious Low-Income Borrower,0,0.21961981,Low, Auto-Approve,0
20364,27,45000,MORTGAGE,4.0,EDUCATION,B,10000,10.65,0.22,N,8,At-Risk Young Borrower,1,0.10285973,Low, Auto-Approve,0
20365,29,45000,OWN,0.0,MEDICAL,D,10000,17.58,0.22,Y,6,At-Risk Young Borrower,1,0.03083971,Low, Auto-Approve,0
20366,28,45000,MORTGAGE,0.0,VENTURE,B,3675,10.99,0.08,N,6,Cautious Low-Income Borrower,0,0.020398194,Low, Auto-Approve,0
20367,35,20000,RENT,2.0,PERSONAL,C,8500,13.57,0.42,N,10,At-Risk Young Borrower,1,0.9948879,Very High, Decline or Refer to Counselling,1
20368,35,20000,RENT,0.0,EDUCATION,D,8500,15.05,0.42,Y,10,At-Risk Young Borrower,1,0.99865854,Very High, Decline or Refer to Counselling,1
20369,29,21996,RENT,6.0,DEBTCONSOLIDATION,D,8500,14.11,0.39,Y,7,At-Risk Young Borrower,1,0.99778914,Very High, Decline or Refer to Counselling,1
20370,27,23000,RENT,0.0,VENTURE,A,8500,7.49,0.37,N,7,At-Risk Young Borrower,1,0.9950198,Very High, Decline or Refer to Counselling,1
20371,32,45000,MORTGAGE,2.0,MEDICAL,C,8000,14.65,0.18,N,8,Cautious Low-Income Borrower,0,0.2562584,Medium, Manual Review,0
20372,32,45000,MORTGAGE,0.0,VENTURE,B,14000,12.69,0.31,N,9,At-Risk Young Borrower,1,0.17125136,Low, Auto-Approve,0
20373,30,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7500,7.9,0.17,N,5,Cautious Low-Income Borrower,0,0.22349429,Low, Auto-Approve,0
20374,27,45000,MORTGAGE,4.0,MEDICAL,A,5000,6.03,0.11,N,9,Cautious Low-Income Borrower,0,0.054377995,Low, Auto-Approve,0
20375,32,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,2100,6.99,0.05,N,10,Cautious Low-Income Borrower,0,0.07341608,Low, Auto-Approve,0
20376,28,45000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,7.49,0.18,N,8,Cautious Low-Income Borrower,0,0.22975297,Low, Auto-Approve,0
20377,32,45000,MORTGAGE,8.0,MEDICAL,A,9250,8.49,0.21,N,6,Cautious Low-Income Borrower,0,0.1535295,Low, Auto-Approve,0
20378,31,39000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,2200,7.49,0.06,N,6,Cautious Low-Income Borrower,0,0.36813098,Medium, Manual Review,1
20379,35,27996,RENT,14.0,MEDICAL,B,8500,11.58,0.3,N,6,At-Risk Young Borrower,1,0.30044726,Medium, Manual Review,0
20380,27,39000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,5000,18.79,0.13,N,6,Cautious Low-Income Borrower,0,0.8831277,Very High, Decline or Refer to Counselling,1
20381,28,45000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,5.99,0.22,N,10,Cautious Low-Income Borrower,0,0.07609457,Low, Auto-Approve,0
20382,32,45000,MORTGAGE,16.0,PERSONAL,A,6000,7.49,0.13,N,6,Cautious Low-Income Borrower,0,0.12739742,Low, Auto-Approve,0
20383,34,45000,OWN,0.0,VENTURE,A,7000,5.42,0.16,N,5,Cautious Low-Income Borrower,0,0.00031964944,Low, Auto-Approve,0
20384,28,31800,RENT,2.0,MEDICAL,D,8500,16.07,0.27,N,10,At-Risk Young Borrower,1,0.973975,Very High, Decline or Refer to Counselling,1
20385,31,45000,MORTGAGE,16.0,VENTURE,B,6000,10.99,0.13,N,10,Cautious Low-Income Borrower,0,0.016419157,Low, Auto-Approve,0
20386,27,45000,MORTGAGE,3.0,PERSONAL,A,4000,6.99,0.09,N,7,Cautious Low-Income Borrower,0,0.059456445,Low, Auto-Approve,0
20387,30,39000,MORTGAGE,13.0,HOMEIMPROVEMENT,C,3000,13.99,0.08,Y,10,Cautious Low-Income Borrower,0,0.79362875,Very High, Decline or Refer to Counselling,1
20388,28,33000,RENT,12.0,MEDICAL,C,8500,13.99,0.26,N,9,At-Risk Young Borrower,1,0.5001225,High,  Senior Review + Collateral Check,0
20389,35,45000,MORTGAGE,5.0,VENTURE,A,6000,6.99,0.13,N,9,Cautious Low-Income Borrower,0,0.0022688955,Low, Auto-Approve,0
20390,27,37273,RENT,4.0,PERSONAL,B,8500,10.0,0.23,N,10,At-Risk Young Borrower,1,0.25473973,Medium, Manual Review,0
20391,27,38000,RENT,5.0,EDUCATION,A,8500,6.99,0.22,N,10,Cautious Low-Income Borrower,0,0.098957516,Low, Auto-Approve,0
20392,29,45000,OWN,13.0,VENTURE,B,15000,11.49,0.33,N,8,At-Risk Young Borrower,1,0.00075783435,Low, Auto-Approve,0
20393,30,40000,RENT,2.0,MEDICAL,C,8500,12.53,0.21,N,8,At-Risk Young Borrower,1,0.12770717,Low, Auto-Approve,0
20394,30,40556,RENT,12.0,EDUCATION,C,8500,12.87,0.21,Y,7,At-Risk Young Borrower,1,0.20111808,Low, Auto-Approve,0
20395,32,45000,MORTGAGE,12.0,EDUCATION,A,4800,7.49,0.11,N,7,Cautious Low-Income Borrower,0,0.2029574,Low, Auto-Approve,0
20396,27,42000,RENT,4.0,DEBTCONSOLIDATION,B,8500,9.99,0.2,N,8,Cautious Low-Income Borrower,0,0.12592027,Low, Auto-Approve,0
20397,27,45000,MORTGAGE,11.0,PERSONAL,B,3450,11.99,0.08,N,7,Cautious Low-Income Borrower,0,0.38106757,Medium, Manual Review,0
20398,28,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,15000,15.99,0.33,Y,8,At-Risk Young Borrower,1,0.5382085,High,  Senior Review + Collateral Check,0
20399,30,44000,RENT,1.0,EDUCATION,B,8500,11.36,0.19,N,7,Cautious Low-Income Borrower,0,0.3836175,Medium, Manual Review,0
20400,33,45000,RENT,2.0,MEDICAL,B,8500,10.62,0.19,N,6,Cautious Low-Income Borrower,0,0.12548432,Low, Auto-Approve,0
20401,29,45000,MORTGAGE,4.0,PERSONAL,D,15000,18.49,0.33,N,6,At-Risk Young Borrower,1,0.3705052,Medium, Manual Review,0
20402,30,45000,RENT,0.0,MEDICAL,B,8500,11.89,0.19,N,7,Cautious Low-Income Borrower,0,0.14341627,Low, Auto-Approve,0
20403,28,47500,RENT,2.0,EDUCATION,A,8500,7.88,0.18,N,10,Cautious Low-Income Borrower,0,0.09559647,Low, Auto-Approve,0
20404,27,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5400,12.99,0.12,N,7,Cautious Low-Income Borrower,0,0.17175198,Low, Auto-Approve,0
20405,34,50004,RENT,5.0,VENTURE,B,8500,9.45,0.17,N,6,Cautious Low-Income Borrower,0,0.0069372514,Low, Auto-Approve,0
20406,28,53000,RENT,2.0,MEDICAL,A,8500,5.79,0.16,N,9,Cautious Low-Income Borrower,0,0.042062618,Low, Auto-Approve,0
20407,32,54000,RENT,16.0,HOMEIMPROVEMENT,A,8500,7.49,0.16,N,6,Cautious Low-Income Borrower,0,0.25553483,Medium, Manual Review,0
20408,32,45000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,7.49,0.09,N,7,Cautious Low-Income Borrower,0,0.08263251,Low, Auto-Approve,0
20409,32,45000,MORTGAGE,6.0,EDUCATION,A,6400,7.49,0.14,N,8,Cautious Low-Income Borrower,0,0.09646133,Low, Auto-Approve,0
20410,30,57600,RENT,5.0,PERSONAL,A,8500,7.49,0.15,N,5,Cautious Low-Income Borrower,0,0.08113046,Low, Auto-Approve,0
20411,27,58000,RENT,0.0,HOMEIMPROVEMENT,C,8500,13.49,0.15,Y,6,Cautious Low-Income Borrower,0,0.29083526,Medium, Manual Review,0
20412,34,60353,RENT,13.0,PERSONAL,B,8500,10.65,0.14,N,6,Cautious Low-Income Borrower,0,0.104915485,Low, Auto-Approve,0
20413,29,55000,RENT,0.0,PERSONAL,D,8500,16.29,0.15,Y,8,Cautious Low-Income Borrower,0,0.92780596,Very High, Decline or Refer to Counselling,1
20414,28,45000,MORTGAGE,0.0,EDUCATION,A,3600,7.49,0.08,N,8,Cautious Low-Income Borrower,0,0.094705135,Low, Auto-Approve,0
20415,28,76000,RENT,2.0,MEDICAL,B,8500,10.99,0.11,N,5,Cautious Low-Income Borrower,0,0.1642503,Low, Auto-Approve,0
20416,32,32423,RENT,10.0,HOMEIMPROVEMENT,B,8475,10.99,0.26,N,6,At-Risk Young Borrower,1,0.91295534,Very High, Decline or Refer to Counselling,1
